Unnamed: 0,heading,latitude,longitude,traceid,sampledate,speed
141353,94.0,53.55692965897038,10.05956930874946,QoBmoiFFSSMfhelmyp1jw,2024-07-12 05:43:43,23.0
141363,95.0,53.55686369688882,10.060655905544811,QoBmoiFFSSMfhelmyp1jw,2024-07-12 05:43:53,25.0
141373,96.0,53.55682367877752,10.06155692005134,QoBmoiFFSSMfhelmyp1jw,2024-07-12 05:44:03,18.0
141383,92.0,53.55679306000096,10.061985712917371,QoBmoiFFSSMfhelmyp1jw,2024-07-12 05:44:13,5.0
141393,353.0,53.5572593473335,10.062028649197542,QoBmoiFFSSMfhelmyp1jw,2024-07-12 05:44:23,28.0
141403,354.0,53.558064514591656,10.0618833078609,QoBmoiFFSSMfhelmyp1jw,2024-07-12 05:44:33,34.0
141413,354.0,53.55893435210233,10.06174324877893,QoBmoiFFSSMfhelmyp1jw,2024-07-12 05:44:43,35.0
141423,354.0,53.55976239372425,10.061611431031473,QoBmoiFFSSMfhelmyp1jw,2024-07-12 05:44:53,26.0
141433,101.0,53.56018687881442,10.061748775126654,QoBmoiFFSSMfhelmyp1jw,2024-07-12 05:45:03,18.0
141454,199.0,53.5613746,10.055524283333334,FH30PN2XSKH8KQ20DjQ,2024-07-12 05:31:14,17.0
141464,198.0,53.561134966666664,10.055396966666663,FH30PN2XSKH8KQ20DjQ,2024-07-12 05:31:58,19.0
141487,197.0,53.55904699999999,10.054199716666666,FH30PN2XSKH8KQ20DjQ,2024-07-12 05:32:21,38.0
141505,195.0,53.55768034999999,10.053441216666666,FH30PN2XSKH8KQ20DjQ,2024-07-12 05:32:39,9.0
141515,220.0,53.557403650000005,10.053275783333332,FH30PN2XSKH8KQ20DjQ,2024-07-12 05:32:49,11.0
141525,178.0,53.557057183333335,10.05320185,FH30PN2XSKH8KQ20DjQ,2024-07-12 05:32:59,22.0
141535,178.0,53.55637968333334,10.0531681,FH30PN2XSKH8KQ20DjQ,2024-07-12 05:33:09,28.0
141545,135.0,53.55574951869359,10.05349822104272,FH30PN2XSKH8KQ20DjQ,2024-07-12 05:33:19,17.0
141555,125.0,53.55563226074339,10.053739219750884,FH30PN2XSKH8KQ20DjQ,2024-07-12 05:33:35,11.0
141565,107.0,53.55552019684084,10.054107715223529,FH30PN2XSKH8KQ20DjQ,2024-07-12 05:33:45,3.0
141575,100.0,53.5554871871889,10.0543366552096,FH30PN2XSKH8KQ20DjQ,2024-07-12 05:33:55,9.0
141585,96.0,53.555478416666666,10.054647083333334,FH30PN2XSKH8KQ20DjQ,2024-07-12 05:34:19,1.0
141595,96.0,53.55546805000001,10.05478435,FH30PN2XSKH8KQ20DjQ,2024-07-12 05:34:40,11.0
141605,96.0,53.555421466666665,10.055390133333333,FH30PN2XSKH8KQ20DjQ,2024-07-12 05:34:50,13.0
141615,96.0,53.55537668333333,10.05597645,FH30PN2XSKH8KQ20DjQ,2024-07-12 05:35:00,13.0
141657,8.0,53.5585378250606,10.061761206025317,kDPUSjy2R3WRswFuPmkqeA,2024-07-12 04:43:13,5.0
141667,27.0,53.55864443353209,10.061791671689834,kDPUSjy2R3WRswFuPmkqeA,2024-07-12 04:43:24,4.0
141677,14.0,53.55875294518114,10.061796746471613,kDPUSjy2R3WRswFuPmkqeA,2024-07-12 04:43:34,3.0
141687,19.0,53.55887855669115,10.061699766452806,kDPUSjy2R3WRswFuPmkqeA,2024-07-12 04:43:44,3.0
141697,328.0,53.55894374146571,10.061614957242355,kDPUSjy2R3WRswFuPmkqeA,2024-07-12 04:43:54,3.0
141707,273.0,53.55896679160987,10.061568986275088,kDPUSjy2R3WRswFuPmkqeA,2024-07-12 04:44:04,2.0
141717,343.0,53.55910100296646,10.061516286951733,kDPUSjy2R3WRswFuPmkqeA,2024-07-12 04:44:14,3.0
141727,351.0,53.55919375996736,10.061438576933009,kDPUSjy2R3WRswFuPmkqeA,2024-07-12 04:44:24,2.0
141737,1.0,53.559317915618365,10.061428837361431,kDPUSjy2R3WRswFuPmkqeA,2024-07-12 04:44:34,4.0
141747,323.0,53.55942959857158,10.061367209384402,kDPUSjy2R3WRswFuPmkqeA,2024-07-12 04:44:44,4.0
141757,293.0,53.559457373044495,10.061180779952956,kDPUSjy2R3WRswFuPmkqeA,2024-07-12 04:44:54,2.0
141767,292.0,53.55946781132744,10.060996518892289,kDPUSjy2R3WRswFuPmkqeA,2024-07-12 04:45:04,3.0
141777,287.0,53.55948093365379,10.0608054356487,kDPUSjy2R3WRswFuPmkqeA,2024-07-12 04:45:14,3.0
141787,281.0,53.55948525249308,10.060580328115083,kDPUSjy2R3WRswFuPmkqeA,2024-07-12 04:45:25,3.0
141797,303.0,53.559512000283696,10.060387366841896,kDPUSjy2R3WRswFuPmkqeA,2024-07-12 04:45:35,2.0
141807,279.0,53.55955409494948,10.060249192553531,kDPUSjy2R3WRswFuPmkqeA,2024-07-12 04:45:45,3.0
141817,294.0,53.559578638258536,10.060034752517089,kDPUSjy2R3WRswFuPmkqeA,2024-07-12 04:45:55,3.0
141827,298.0,53.55959631976663,10.059822754733467,kDPUSjy2R3WRswFuPmkqeA,2024-07-12 04:46:06,3.0
141837,300.0,53.55962487288918,10.059688834974189,kDPUSjy2R3WRswFuPmkqeA,2024-07-12 04:46:16,3.0
141847,293.0,53.559650186881946,10.059462003317195,kDPUSjy2R3WRswFuPmkqeA,2024-07-12 04:46:26,3.0
141857,292.0,53.559667653143386,10.05926662456806,kDPUSjy2R3WRswFuPmkqeA,2024-07-12 04:46:36,3.0
141867,297.0,53.55969277531675,10.05909971398353,kDPUSjy2R3WRswFuPmkqeA,2024-07-12 04:46:46,3.0
141877,291.0,53.55971539020599,10.058905593496316,kDPUSjy2R3WRswFuPmkqeA,2024-07-12 04:46:56,3.0
141887,291.0,53.55973534230968,10.058728135451087,kDPUSjy2R3WRswFuPmkqeA,2024-07-12 04:47:06,3.0
141897,273.0,53.55978586719646,10.058502758020284,kDPUSjy2R3WRswFuPmkqeA,2024-07-12 04:47:19,4.0
141907,281.0,53.559830804581466,10.058310800862824,kDPUSjy2R3WRswFuPmkqeA,2024-07-12 04:47:30,2.0
141917,276.0,53.55985171030051,10.058064477739991,kDPUSjy2R3WRswFuPmkqeA,2024-07-12 04:47:43,4.0
141927,267.0,53.55990077571408,10.057847416919062,kDPUSjy2R3WRswFuPmkqeA,2024-07-12 04:47:54,3.0
141937,307.0,53.559938552704466,10.057828022131162,kDPUSjy2R3WRswFuPmkqeA,2024-07-12 04:48:08,0.0
141947,307.0,53.55997908197139,10.05786616234683,kDPUSjy2R3WRswFuPmkqeA,2024-07-12 04:49:10,1.0
141957,337.0,53.5601888469071,10.057726688466186,kDPUSjy2R3WRswFuPmkqeA,2024-07-12 04:49:20,18.0
141967,341.0,53.56059034005675,10.057495979540116,kDPUSjy2R3WRswFuPmkqeA,2024-07-12 04:49:30,11.0
141977,99.0,53.56066306309947,10.057811087213056,kDPUSjy2R3WRswFuPmkqeA,2024-07-12 04:49:40,20.0
141987,101.0,53.5604939192768,10.058995960600894,kDPUSjy2R3WRswFuPmkqeA,2024-07-12 04:49:50,25.0
141997,101.0,53.56034761216819,10.060075566904978,kDPUSjy2R3WRswFuPmkqeA,2024-07-12 04:50:00,22.0
142135,275.0,53.55499666666666,10.057151666666666,pFQC9Od8SGxgSzHIOHekA,2024-07-12 03:03:12,38.0
142214,275.0,53.55494103333334,10.057842483333332,PcCmJzQ2SJv0hk0cMYQw,2024-07-12 03:34:48,34.0
142252,189.0,53.55522296666666,10.0504454,PcCmJzQ2SJv0hk0cMYQw,2024-07-12 03:35:26,28.0
142284,200.0,53.55238639999999,10.048964716666667,PcCmJzQ2SJv0hk0cMYQw,2024-07-12 03:37:06,11.0
142295,358.0,53.55469301859073,10.057573422517256,GoYbu1gERFqWZMfulsneAw,2024-07-12 05:58:09,9.0
142305,290.0,53.5552652511798,10.057367083099892,GoYbu1gERFqWZMfulsneAw,2024-07-12 05:58:19,23.0
142315,270.0,53.55540270866691,10.055940676255094,GoYbu1gERFqWZMfulsneAw,2024-07-12 05:58:29,31.0
142325,274.0,53.55546734875302,10.055051531351967,GoYbu1gERFqWZMfulsneAw,2024-07-12 05:58:39,3.0
142335,280.0,53.55550963417023,10.054462468072485,GoYbu1gERFqWZMfulsneAw,2024-07-12 05:58:49,28.0
142345,321.0,53.55578707580747,10.05351030308108,GoYbu1gERFqWZMfulsneAw,2024-07-12 05:58:59,31.0
142355,359.0,53.55644279093719,10.053202164599796,GoYbu1gERFqWZMfulsneAw,2024-07-12 05:59:09,31.0
142365,23.0,53.557046344681815,10.053308419976904,GoYbu1gERFqWZMfulsneAw,2024-07-12 05:59:19,15.0
142375,14.0,53.55761824522467,10.053507510402012,GoYbu1gERFqWZMfulsneAw,2024-07-12 05:59:29,26.0
142385,18.0,53.5582214801824,10.05381445310077,GoYbu1gERFqWZMfulsneAw,2024-07-12 05:59:39,22.0
142395,18.0,53.558410540167245,10.053919034217865,GoYbu1gERFqWZMfulsneAw,2024-07-12 05:59:58,3.0
142442,93.0,53.56093425487255,10.05170122245925,bmgrtAhIQi2n3QM3pvwcw,2024-07-12 03:48:31,30.0
142452,93.0,53.56090072641517,10.052247864843045,bmgrtAhIQi2n3QM3pvwcw,2024-07-12 03:48:41,1.0
142462,93.0,53.560871070039326,10.053286448049926,bmgrtAhIQi2n3QM3pvwcw,2024-07-12 03:49:32,39.0
142570,187.0,53.55528553549176,10.050459612243484,pnbKlfWMR2WRQgPOJQhToQ,2024-07-12 05:59:45,18.0
142580,194.0,53.5548035734529,10.05032218134646,pnbKlfWMR2WRQgPOJQhToQ,2024-07-12 05:59:55,22.0
142661,273.0,53.561251774118645,10.048614199766137,3oLP9iewS2F8fzHDrjIg,2024-07-12 03:37:30,37.0
142672,8.0,53.56172302918713,10.04775563933947,3oLP9iewS2F8fzHDrjIg,2024-07-12 03:37:41,29.0
142686,24.0,53.55337666666666,10.055461666666668,gP0KXKB0SaCdR9yjm3kB2Q,2024-07-12 04:42:29,21.0
142696,44.0,53.55404,10.056176666666666,gP0KXKB0SaCdR9yjm3kB2Q,2024-07-12 04:42:40,23.0
142706,85.0,53.55399333333333,10.05703,gP0KXKB0SaCdR9yjm3kB2Q,2024-07-12 04:42:50,18.0
142716,57.0,53.554043333333325,10.057576666666668,gP0KXKB0SaCdR9yjm3kB2Q,2024-07-12 04:43:01,6.0
142726,355.0,53.554355,10.057585,gP0KXKB0SaCdR9yjm3kB2Q,2024-07-12 04:43:11,17.0
142736,351.0,53.55499,10.05759,gP0KXKB0SaCdR9yjm3kB2Q,2024-07-12 04:43:21,29.0
142746,277.0,53.555330000000005,10.056795,gP0KXKB0SaCdR9yjm3kB2Q,2024-07-12 04:43:31,25.0
142756,278.0,53.55543833333333,10.055461666666668,gP0KXKB0SaCdR9yjm3kB2Q,2024-07-12 04:43:42,28.0
142766,282.0,53.55554166666668,10.054231666666668,gP0KXKB0SaCdR9yjm3kB2Q,2024-07-12 04:43:52,30.0
142776,347.0,53.556050000000006,10.053313333333334,gP0KXKB0SaCdR9yjm3kB2Q,2024-07-12 04:44:02,33.0
142786,8.0,53.55688833333333,10.053281666666669,gP0KXKB0SaCdR9yjm3kB2Q,2024-07-12 04:44:12,32.0
142796,357.0,53.55732166666667,10.053443333333332,gP0KXKB0SaCdR9yjm3kB2Q,2024-07-12 04:44:22,16.0
142806,15.0,53.55795499999999,10.053661666666668,gP0KXKB0SaCdR9yjm3kB2Q,2024-07-12 04:44:32,32.0
142816,12.0,53.55890833333333,10.054255,gP0KXKB0SaCdR9yjm3kB2Q,2024-07-12 04:44:43,33.0
142826,19.0,53.55963,10.054633333333332,gP0KXKB0SaCdR9yjm3kB2Q,2024-07-12 04:44:53,29.0
142836,31.0,53.56021833333333,10.054911666666667,gP0KXKB0SaCdR9yjm3kB2Q,2024-07-12 04:45:36,5.0
142846,17.0,53.56078833333333,10.055256666666669,gP0KXKB0SaCdR9yjm3kB2Q,2024-07-12 04:45:46,35.0
142863,21.0,53.56239333333333,10.056203333333334,gP0KXKB0SaCdR9yjm3kB2Q,2024-07-12 04:46:03,34.0
142889,355.0,53.55973723344505,10.061697922647,KjQTiv0mRea62Al9yQxOQ,2024-07-12 03:14:04,30.0
142899,251.0,53.560116682201624,10.061591975390913,KjQTiv0mRea62Al9yQxOQ,2024-07-12 03:14:15,2.0
142909,288.0,53.56045765802264,10.0610813498497,KjQTiv0mRea62Al9yQxOQ,2024-07-12 03:14:58,36.0
142939,273.0,53.5609596921131,10.05563847720623,KjQTiv0mRea62Al9yQxOQ,2024-07-12 03:15:45,1.0
142978,273.0,53.561282395385206,10.0482006277889,KjQTiv0mRea62Al9yQxOQ,2024-07-12 03:16:24,34.0
142989,10.0,53.56181908864528,10.047807097434998,KjQTiv0mRea62Al9yQxOQ,2024-07-12 03:16:35,39.0
143016,54.0,53.558101280031394,10.046275908301965,GfcWkjGPTtWKjy1Z6ryOA,2024-07-12 04:11:38,23.0
143055,58.0,53.56074860584513,10.052847837154808,GfcWkjGPTtWKjy1Z6ryOA,2024-07-12 04:12:22,16.0
143067,92.0,53.560885564949885,10.05417681041442,GfcWkjGPTtWKjy1Z6ryOA,2024-07-12 04:12:54,36.0
143139,6.0,53.56140166666667,10.047735,D4FVNkTHR2iEx59ct0h1lg,2024-07-12 05:23:27,27.0
143164,101.0,53.55229658417595,10.047450698697986,LOhoxO4VTjud43Tboyedrg,2024-07-12 05:51:32,21.0
143174,101.0,53.55219657238268,10.0483557599862,LOhoxO4VTjud43Tboyedrg,2024-07-12 05:51:42,31.0
143255,155.0,53.561844082510554,10.060333481799455,BIZkQEEUQe2UzimP7W4nmg,2024-07-12 04:18:25,18.0
143265,160.0,53.56126006630547,10.06085320865644,BIZkQEEUQe2UzimP7W4nmg,2024-07-12 04:18:35,30.0
143275,165.0,53.56055095455872,10.06121872639699,BIZkQEEUQe2UzimP7W4nmg,2024-07-12 04:18:45,27.0
143285,164.0,53.560365141520265,10.061300745390524,BIZkQEEUQe2UzimP7W4nmg,2024-07-12 04:19:26,4.0
143295,115.0,53.56015782168124,10.061589748346336,BIZkQEEUQe2UzimP7W4nmg,2024-07-12 04:19:36,18.0
143307,282.0,53.56031452,10.06168527,lw56aD1EQpWO0bvrxhxw,2024-07-12 04:34:49,34.0
143331,279.0,53.56082726,10.05772464,lw56aD1EQpWO0bvrxhxw,2024-07-12 04:35:13,29.0
143341,283.0,53.56089746,10.05695564,lw56aD1EQpWO0bvrxhxw,2024-07-12 04:35:23,3.0
143351,267.0,53.56091224,10.05610872,lw56aD1EQpWO0bvrxhxw,2024-07-12 04:35:52,24.0
143361,272.0,53.56099187,10.0547973,lw56aD1EQpWO0bvrxhxw,2024-07-12 04:36:02,36.0
143382,274.0,53.56112976,10.05127731,lw56aD1EQpWO0bvrxhxw,2024-07-12 04:36:24,33.0
143392,270.0,53.56118147,10.04989526,lw56aD1EQpWO0bvrxhxw,2024-07-12 04:36:34,23.0
143402,273.0,53.56124407,10.04869033,lw56aD1EQpWO0bvrxhxw,2024-07-12 04:36:44,27.0
143412,271.0,53.56126806,10.04812548,lw56aD1EQpWO0bvrxhxw,2024-07-12 04:37:29,3.0
143422,270.0,53.56128653,10.04728481,lw56aD1EQpWO0bvrxhxw,2024-07-12 04:37:39,29.0
143444,347.0,53.55219854752429,10.058496077165607,elJXPf9MQomQ8zjL6olG8g,2024-07-12 05:45:56,10.0
143454,101.0,53.552121379167744,10.05941385833565,elJXPf9MQomQ8zjL6olG8g,2024-07-12 05:46:06,26.0
143464,101.0,53.552002575370416,10.06044050757238,elJXPf9MQomQ8zjL6olG8g,2024-07-12 05:46:16,21.0
143496,313.0,53.55522603,10.05737045,iLDdKCtR5uNKTT9Xipg,2024-07-12 04:17:48,30.0
143506,276.0,53.55545045,10.05527068,iLDdKCtR5uNKTT9Xipg,2024-07-12 04:18:04,11.0
143523,10.0,53.55697885,10.05330058,iLDdKCtR5uNKTT9Xipg,2024-07-12 04:18:37,33.0
143545,19.0,53.56058928,10.05513501,iLDdKCtR5uNKTT9Xipg,2024-07-12 04:19:18,9.0
143555,19.0,53.5607834,10.05524818,iLDdKCtR5uNKTT9Xipg,2024-07-12 04:20:10,3.0
143580,274.0,53.5612753,10.04794641,iLDdKCtR5uNKTT9Xipg,2024-07-12 04:20:58,20.0
143619,281.0,53.560801960511846,10.058029309203862,aGIWTxGUQcGm1KkWGsnTEg,2024-07-12 00:09:56,39.0
143756,273.0,53.561184999999995,10.050075,Aelqa6qQQGWm2xKAUoDhA,2024-07-12 04:27:26,38.0
143777,281.0,53.56026936964585,10.062074031899405,o57i4sV3RMma1ZeORZnZ4A,2024-07-12 04:51:44,34.0
143787,282.0,53.56047101320811,10.0605729657882,o57i4sV3RMma1ZeORZnZ4A,2024-07-12 04:51:54,37.0
143797,281.0,53.56066568457369,10.05900030894778,o57i4sV3RMma1ZeORZnZ4A,2024-07-12 04:52:04,35.0
143809,278.0,53.56084458591622,10.057261857172804,o57i4sV3RMma1ZeORZnZ4A,2024-07-12 04:52:16,31.0
143819,274.0,53.56093346145856,10.055850184449527,o57i4sV3RMma1ZeORZnZ4A,2024-07-12 04:52:26,37.0
143851,274.0,53.56115875624736,10.050142841821692,o57i4sV3RMma1ZeORZnZ4A,2024-07-12 04:52:58,38.0
143861,273.0,53.56122292975446,10.04860147363992,o57i4sV3RMma1ZeORZnZ4A,2024-07-12 04:53:08,28.0
143871,273.0,53.56124817560738,10.047980527710283,o57i4sV3RMma1ZeORZnZ4A,2024-07-12 04:53:18,1.0
143881,273.0,53.561247994019304,10.047659922383763,o57i4sV3RMma1ZeORZnZ4A,2024-07-12 04:54:01,16.0
143891,8.0,53.561766624398366,10.047763807851954,o57i4sV3RMma1ZeORZnZ4A,2024-07-12 04:54:11,27.0
143901,311.0,53.5623428948474,10.047220047675216,o57i4sV3RMma1ZeORZnZ4A,2024-07-12 04:54:21,28.0
143911,131.0,53.56227186772106,10.047270125149954,o57i4sV3RMma1ZeORZnZ4A,2024-07-12 05:01:04,23.0
143921,185.0,53.56176994702579,10.047639175356917,o57i4sV3RMma1ZeORZnZ4A,2024-07-12 05:01:14,28.0
143935,185.0,53.560368756242134,10.047444915704368,o57i4sV3RMma1ZeORZnZ4A,2024-07-12 05:01:28,30.0
143945,185.0,53.55976429166704,10.047322171381271,o57i4sV3RMma1ZeORZnZ4A,2024-07-12 05:01:38,22.0
143955,185.0,53.55903801997984,10.047220686885014,o57i4sV3RMma1ZeORZnZ4A,2024-07-12 05:01:48,31.0
143965,171.0,53.55865003300709,10.047156034623017,o57i4sV3RMma1ZeORZnZ4A,2024-07-12 05:02:06,1.0
143975,235.0,53.55853599068116,10.04703013287706,o57i4sV3RMma1ZeORZnZ4A,2024-07-12 05:03:02,17.0
143985,226.0,53.55810532057664,10.045911294695266,o57i4sV3RMma1ZeORZnZ4A,2024-07-12 05:03:12,38.0
144057,16.0,53.56072921,10.05525447,ovgLnzaHRySOxtokUtAhZA,2024-07-12 04:35:01,6.0
144067,272.0,53.56095281,10.05483129,ovgLnzaHRySOxtokUtAhZA,2024-07-12 04:35:11,28.0
144077,274.0,53.56100477,10.0536199,ovgLnzaHRySOxtokUtAhZA,2024-07-12 04:35:21,24.0
144106,273.0,53.56122878,10.04881363,ovgLnzaHRySOxtokUtAhZA,2024-07-12 04:35:50,37.0
144116,0.0,53.56123837,10.0480102,ovgLnzaHRySOxtokUtAhZA,2024-07-12 04:36:00,0.0
144307,281.0,53.5602599,10.0621999,KEGvRsZTVqZ2M5gpD7ZSg,2024-07-12 04:33:21,31.0
144342,274.0,53.56090989999999,10.0561799,KEGvRsZTVqZ2M5gpD7ZSg,2024-07-12 04:33:56,5.0
144380,273.0,53.56123989999999,10.0487999,KEGvRsZTVqZ2M5gpD7ZSg,2024-07-12 04:34:41,25.0
144494,184.0,53.56177579,10.04767223,GAhZvmgpTsO9TxqVNJ1jg,2024-07-12 04:39:29,24.0
144504,186.0,53.56147085,10.04761656,GAhZvmgpTsO9TxqVNJ1jg,2024-07-12 04:39:53,16.0
144514,185.0,53.56081799,10.04746387,GAhZvmgpTsO9TxqVNJ1jg,2024-07-12 04:40:03,30.0
144524,185.0,53.56004853,10.0473494,GAhZvmgpTsO9TxqVNJ1jg,2024-07-12 04:40:13,30.0
144534,189.0,53.55936006,10.047222,GAhZvmgpTsO9TxqVNJ1jg,2024-07-12 04:40:23,23.0
144544,184.0,53.55905147,10.04715921,GAhZvmgpTsO9TxqVNJ1jg,2024-07-12 04:40:40,7.0
144554,215.0,53.55852941,10.04696269,GAhZvmgpTsO9TxqVNJ1jg,2024-07-12 04:40:53,26.0
144566,221.0,53.55765268,10.04514574,GAhZvmgpTsO9TxqVNJ1jg,2024-07-12 04:41:08,36.0
144623,237.0,53.56078716,10.05276545,1FUF9YkLQN2ka51xvMdKEw,2024-07-12 03:44:48,37.0
144658,234.0,53.55883269,10.04766209,1FUF9YkLQN2ka51xvMdKEw,2024-07-12 03:45:23,7.0
144668,235.0,53.55856365,10.04699454,1FUF9YkLQN2ka51xvMdKEw,2024-07-12 03:46:02,35.0
144710,280.0,53.56054024460904,10.060120013284031,Tyxh6kSDQcqN619tpa1Tuw,2024-07-12 05:26:52,31.0
144720,282.0,53.560701204470185,10.058733427740089,Tyxh6kSDQcqN619tpa1Tuw,2024-07-12 05:27:02,39.0
144740,270.0,53.5609269609702,10.055983084999308,Tyxh6kSDQcqN619tpa1Tuw,2024-07-12 05:27:59,4.0
144750,274.0,53.56098032614026,10.054858017384332,Tyxh6kSDQcqN619tpa1Tuw,2024-07-12 05:28:10,38.0
144820,188.0,53.55996628957131,10.048718924028782,tva0EV4ESKaANowq7NLw,2024-07-12 03:01:51,22.0
144830,185.0,53.55936048641505,10.04860181789117,tva0EV4ESKaANowq7NLw,2024-07-12 03:02:01,21.0
144840,235.0,53.55903419544708,10.048279534182926,tva0EV4ESKaANowq7NLw,2024-07-12 03:02:11,22.0
144850,237.0,53.55878221534802,10.04762916256065,tva0EV4ESKaANowq7NLw,2024-07-12 03:02:21,19.0
144860,238.0,53.55837489022081,10.046606410811068,tva0EV4ESKaANowq7NLw,2024-07-12 03:02:31,20.0
144897,57.0,53.56036146200041,10.05195782289823,tva0EV4ESKaANowq7NLw,2024-07-12 03:03:08,36.0
144907,57.0,53.56069169867569,10.052807801629736,tva0EV4ESKaANowq7NLw,2024-07-12 03:03:18,15.0
144917,53.0,53.56087320526429,10.053227115284042,tva0EV4ESKaANowq7NLw,2024-07-12 03:03:51,28.0
144927,93.0,53.56087741192204,10.0545560341034,tva0EV4ESKaANowq7NLw,2024-07-12 03:04:01,27.0
144937,94.0,53.56084882790272,10.055093864609413,tva0EV4ESKaANowq7NLw,2024-07-12 03:04:33,11.0
144972,282.0,53.56062845223378,10.05925277867608,VaN16MnSQbGpy8nimDCUg,2024-07-12 05:38:34,36.0
145029,134.0,53.56212690477411,10.047534335140496,ZOExOVSvShuGeKZ2JusRQ,2024-07-12 03:42:02,32.0
145039,185.0,53.561556503065546,10.047657175194711,ZOExOVSvShuGeKZ2JusRQ,2024-07-12 03:42:12,13.0
145049,186.0,53.561430298768514,10.047630557636648,ZOExOVSvShuGeKZ2JusRQ,2024-07-12 03:42:22,1.0
145059,186.0,53.561430298768514,10.047630557636648,ZOExOVSvShuGeKZ2JusRQ,2024-07-12 03:42:32,1.0
145069,183.0,53.56126375551403,10.04759178700405,ZOExOVSvShuGeKZ2JusRQ,2024-07-12 03:43:00,9.0
145079,93.0,53.56106475561423,10.048544571814482,ZOExOVSvShuGeKZ2JusRQ,2024-07-12 03:43:10,37.0
145089,94.0,53.56097322684163,10.050313300393093,ZOExOVSvShuGeKZ2JusRQ,2024-07-12 03:43:21,37.0
145099,93.0,53.56093077928212,10.05153953170235,ZOExOVSvShuGeKZ2JusRQ,2024-07-12 03:43:31,20.0
145109,92.0,53.56090174163472,10.052262223054926,ZOExOVSvShuGeKZ2JusRQ,2024-07-12 03:43:42,21.0
145119,93.0,53.560856794802945,10.053421483930066,ZOExOVSvShuGeKZ2JusRQ,2024-07-12 03:43:52,23.0
145129,94.0,53.56084075857589,10.05418262930988,ZOExOVSvShuGeKZ2JusRQ,2024-07-12 03:44:03,10.0
145139,94.0,53.560833809611026,10.054362568271635,ZOExOVSvShuGeKZ2JusRQ,2024-07-12 03:44:13,1.0
145149,94.0,53.560814304687774,10.054857338628892,ZOExOVSvShuGeKZ2JusRQ,2024-07-12 03:44:35,16.0
145159,197.0,53.56049714358415,10.055025672421396,ZOExOVSvShuGeKZ2JusRQ,2024-07-12 03:44:45,26.0
145169,193.0,53.55965108131256,10.05463861720396,ZOExOVSvShuGeKZ2JusRQ,2024-07-12 03:44:56,31.0
145179,200.0,53.55891164402155,10.054184187631575,ZOExOVSvShuGeKZ2JusRQ,2024-07-12 03:45:06,31.0
145189,199.0,53.55821770944193,10.053777363114872,ZOExOVSvShuGeKZ2JusRQ,2024-07-12 03:45:17,21.0
145199,193.0,53.5580347915708,10.053639620976512,ZOExOVSvShuGeKZ2JusRQ,2024-07-12 03:45:27,1.0
145209,192.0,53.55782748253324,10.053553304323806,ZOExOVSvShuGeKZ2JusRQ,2024-07-12 03:49:21,14.0
145219,202.0,53.55726349297391,10.053173385413688,ZOExOVSvShuGeKZ2JusRQ,2024-07-12 03:49:35,19.0
145229,181.0,53.55657361403055,10.053182012248715,ZOExOVSvShuGeKZ2JusRQ,2024-07-12 03:49:45,32.0
145239,140.0,53.55573516725731,10.053462657002372,ZOExOVSvShuGeKZ2JusRQ,2024-07-12 03:49:56,32.0
145249,96.0,53.55543414643378,10.054745976905917,ZOExOVSvShuGeKZ2JusRQ,2024-07-12 03:50:06,23.0
145259,96.0,53.555387505015545,10.055645059852708,ZOExOVSvShuGeKZ2JusRQ,2024-07-12 03:50:16,29.0
145269,96.0,53.55531712295419,10.056745758842528,ZOExOVSvShuGeKZ2JusRQ,2024-07-12 03:50:26,20.0
145279,104.0,53.55529131100883,10.057066513189165,ZOExOVSvShuGeKZ2JusRQ,2024-07-12 03:50:41,12.0
145289,174.0,53.55469377875738,10.057459558015408,ZOExOVSvShuGeKZ2JusRQ,2024-07-12 03:50:51,37.0
145328,84.0,53.561213333333335,10.046375,TCcSWVAhT7uGsib7OkmG4A,2024-07-12 05:37:31,25.0
145338,96.0,53.56110833333334,10.047248333333332,TCcSWVAhT7uGsib7OkmG4A,2024-07-12 05:37:41,30.0
145365,93.0,53.56091833333333,10.051843333333332,TCcSWVAhT7uGsib7OkmG4A,2024-07-12 05:38:08,11.0
145375,94.0,53.560903333333336,10.052923333333332,TCcSWVAhT7uGsib7OkmG4A,2024-07-12 05:39:06,36.0
145417,100.0,53.56033833333333,10.060703333333333,TCcSWVAhT7uGsib7OkmG4A,2024-07-12 05:39:48,13.0
145427,101.0,53.56023833333334,10.061508333333334,TCcSWVAhT7uGsib7OkmG4A,2024-07-12 05:40:29,32.0
145453,53.0,53.55832412,10.04671433,pgl8D432TnKK2uNyQMduaw,2024-07-12 03:56:50,33.0
145463,1.0,53.55878898,10.04723758,pgl8D432TnKK2uNyQMduaw,2024-07-12 03:57:00,31.0
145482,9.0,53.5606114,10.04753821,pgl8D432TnKK2uNyQMduaw,2024-07-12 03:57:19,29.0
145492,7.0,53.56094912,10.04760745,pgl8D432TnKK2uNyQMduaw,2024-07-12 03:57:51,18.0
145502,8.0,53.56176215,10.04781658,pgl8D432TnKK2uNyQMduaw,2024-07-12 03:58:01,34.0
145513,312.0,53.56244205,10.04700755,pgl8D432TnKK2uNyQMduaw,2024-07-12 03:58:12,38.0
145581,5.0,53.56161515,10.0477785,aCbED6q1RASBCKPCwmc9g,2024-07-12 01:52:51,39.0
